Student_ID,Age,Gender,Attendance_%,Study_Hours_per_Day,Assignments_Completed,Previous_Semester_Marks,Internal_Assessment_Marks,Class_Participation,Discipline_Score,Internet_Access,Parental_Education,Family_Income,Sleep_Hours,Extra_Curricular_Activities,Screen_Time_Hours,Tuition,Stress_Level,Learning_Style,Performance_Category,Pass_Fail,Final_Grade
STU9793,17,Other,88.34195112011692,0.22863752360418843,4,34.72493142284293,64.50906892567679,2,1,Yes,Master,Very High,11.266268409293211,3,10.9089901446841,Yes,3,Visual,At Risk,Fail,10.573193428697937
STU9794,16,Female,44.296714725371096,0.3213357354478843,7,41.58553977179663,29.6341422930794,10,4,No,Bachelor,Very High,8.837694261056233,5,1.8307695515909521,No,10,Visual,At Risk,Fail,21.338815574325714
STU9795,24,Other,54.93482292803596,0.636122433315311,5,38.99280236718621,40.138623873201595,10,2,Yes,Master,Medium,11.005234374503267,0,9.796804950293025,Yes,10,Kinesthetic,Poor,Fail,18.77922657001897
STU9796,23,Other,89.14431307669054,2.210615431764495,2,60.511445257973335,53.32613525813588,1,1,Yes,Bachelor,Medium,7.076067807495557,0,4.762894948522659,No,8,Reading,At Risk,Fail,4.480552116103919
STU9797,20,Male,88.18276759359242,2.433622141105049,7,34.56488722083433,72.49099022974389,3,9,Limited,Bachelor,Very High,6.708859095549153,2,6.904710516081993,Partial,8,Auditory,Poor,Fail,19.639595275969427
STU9798,17,Male,96.72703300706732,3.2036281058791056,4,86.4539025726925,42.41765270113586,7,9,Yes,PhD,Low,3.692716486505688,2,6.488818548384129,Partial,2,Kinesthetic,Poor,Fail,22.062524975424083
STU9799,16,Female,99.85286569704161,3.2394487557303693,5,93.56036330150508,96.06092098097066,4,7,Yes,PhD,Medium,6.036466416538133,5,8.35633082838221,Partial,10,Kinesthetic,Poor,Fail,44.42764088198636
STU9800,22,Other,98.57620379446732,6.171272094745448,10,47.387592544162175,37.617372152207984,0,8,No,Bachelor,Low,6.472633558450704,5,7.278540153878335,No,7,Visual,Average,Pass,45.162076076790775
STU9801,17,Male,64.6082791432865,1.1312259486311982,2,63.985682974736704,82.31255119678784,2,2,No,Bachelor,Low,7.447928338321438,2,3.113830433550182,Partial,10,Kinesthetic,At Risk,Fail,9.02799446430149
STU9802,16,Other,55.01970662812194,1.2619249264340615,7,66.33441450775983,49.167905018701255,4,10,No,High School,High,7.276182571510285,3,4.55603571525309,Partial,1,Reading,Poor,Fail,27.02432690431003
STU9803,17,Female,85.50461142562375,5.012712413377872,3,98.95008515205625,86.67207014894564,5,9,No,Master,Medium,11.261292637269218,0,4.360392324575914,No,2,Reading,Average,Pass,44.558563126228336
STU9804,22,Male,57.95637356464185,4.5739372175399735,8,34.5933704870604,93.84845695110185,1,3,Yes,Master,Low,7.565793326716712,5,11.17044957268696,No,1,Kinesthetic,Poor,Fail,30.77882711292612
STU9805,22,Male,88.38402160787979,1.2320376438568994,4,76.75176574200268,34.96124492036202,7,6,No,PhD,Medium,10.60765270826418,3,0.5339834732245623,Yes,4,Reading,Poor,Fail,32.761396344178195
STU9806,21,Female,72.03728382387547,6.818115414831353,0,54.20354882489943,59.31816336524011,6,6,Yes,High School,Medium,4.155755103547641,3,9.387164062062924,Yes,10,Visual,At Risk,Fail,11.380332335088873
STU9807,20,Other,87.63563651409723,2.6324753128096594,8,65.12643484788583,32.34926991395355,6,1,Yes,High School,Low,8.149201647755968,5,5.354181127213485,No,6,Reading,Poor,Fail,32.93568097891068
STU9808,18,Male,56.55279278302063,2.9357387883558896,7,45.19241994867594,76.46601846287592,10,0,No,PhD,Medium,7.841084423759936,1,8.81062306917665,Partial,1,Kinesthetic,At Risk,Fail,18.907800181658633
STU9809,18,Male,70.48163893322925,3.363680646676708,4,41.216959612335515,86.57904649822156,6,2,No,Master,High,4.402643487850397,3,3.6749690284089978,No,1,Kinesthetic,Poor,Fail,27.78655092289282
STU9810,24,Female,73.84142761613091,2.581614965911486,2,47.04957090846557,51.15743506063146,4,1,No,High School,Medium,5.20607945220361,1,1.188017874425975,Partial,10,Visual,Poor,Fail,36.446796716470374
STU9811,19,Female,96.58648406320793,4.459640418181012,8,34.98833749806765,51.7400722367471,1,7,Yes,Master,High,7.5030817719403595,5,9.656985242312402,Partial,4,Auditory,Poor,Fail,29.89643755334088
STU9812,24,Female,55.99585460982504,3.109181785265588,6,49.466320802715856,36.307182459551505,7,10,Yes,High School,Very High,7.691297283986737,4,1.2486459431101493,Partial,10,Reading,Poor,Fail,36.36071973505726
STU9813,19,Other,96.20129435709367,2.075477807562301,10,78.32456453873144,44.522772587773474,2,4,Limited,PhD,Low,11.100612525235443,2,9.76783823709465,Yes,2,Visual,Poor,Fail,23.866365108896417
STU9814,17,Other,88.29153492794296,7.235798941686195,7,75.60373546711055,45.91144472300637,2,8,Yes,High School,Very High,4.480397901916799,1,6.420648161117609,No,6,Reading,Poor,Fail,24.083367945887705
STU9815,19,Other,83.85364324520171,2.466805921121238,2,68.81473439146353,32.445942141698374,1,6,No,Master,Very High,5.742593442241333,4,8.158305522975555,Partial,4,Auditory,At Risk,Fail,16.638961803120395
STU9816,21,Female,87.21221615110751,5.587911403750575,5,30.02711890793112,44.7961784052263,1,0,Yes,Bachelor,Medium,5.160660049278341,5,3.192334766432695,No,2,Kinesthetic,Poor,Fail,40.929591996646046
STU9817,21,Male,76.32550275280342,2.7778141628551696,3,38.80473998628078,92.58055209422099,1,5,No,High School,Very High,10.043376969505996,3,8.147221369123697,Yes,8,Visual,At Risk,Fail,0.44296008310864643
STU9818,20,Other,54.64480062774915,3.481759895019775,2,89.00086000540648,46.0308665984449,5,3,No,PhD,Low,4.943171333716222,5,10.710113462289206,No,7,Visual,At Risk,Fail,13.530227407861327
STU9819,16,Female,51.369698130391164,1.887548187210653,3,49.02168588352008,41.95497482157376,7,9,No,Bachelor,Low,11.088688071087143,1,2.1649760018709667,No,3,Reading,Poor,Fail,20.301902106586986
STU9820,18,Other,91.98048615102343,6.018636955098033,1,93.85392220053862,50.77138263223876,2,0,Limited,Bachelor,Low,11.374927491989487,3,9.838803086978144,Partial,1,Reading,At Risk,Fail,12.268079284561606
STU9821,20,Male,83.50836415575,5.897626011410025,4,91.21822803448214,96.82184303984268,5,1,Yes,High School,Low,4.007815971938703,1,6.943257783276867,Yes,7,Reading,At Risk,Fail,22.33644291970878
STU9822,21,Male,52.79225696565695,0.17791956646480145,7,40.84489238939228,81.16633055080982,2,0,Limited,Bachelor,Very High,4.951867513291617,2,2.5642271302369597,Yes,5,Auditory,Poor,Fail,18.128445070211065
STU9823,16,Female,76.9056019524641,0.48155232241033463,4,92.87064295771866,36.13906540382041,8,9,No,Master,Very High,6.458936183347974,3,10.029732238237791,Yes,7,Visual,At Risk,Fail,17.50183482995492
STU9824,24,Male,66.85278888485342,7.3790116379595165,1,73.94843813937648,80.20412760824674,0,4,Limited,PhD,High,10.803866039129275,0,2.6961563955142394,No,3,Reading,Poor,Fail,35.96159037492169
STU9825,18,Female,49.519310197785636,7.110614777902806,6,74.12007637343089,81.2987873723668,6,4,Limited,Master,Medium,4.097266637348685,0,10.564379818651071,Yes,1,Visual,Poor,Fail,27.265361577053365
STU9826,18,Female,71.91142656142986,4.0486975422282425,7,89.68759059015169,96.01096597442279,7,3,Limited,PhD,Low,6.100599680495829,5,4.290744933682724,Partial,4,Reading,Average,Pass,49.56513952424235
STU9827,17,Female,56.89114554798503,3.9468591324666917,10,58.35390351832429,91.28760870895383,8,0,Yes,Bachelor,Very High,9.311647605758107,1,8.40298039507761,Yes,4,Visual,Poor,Fail,31.88283284960709
STU9828,23,Female,45.77464744945429,6.49939339507034,3,81.46843074938455,27.615598650482276,4,0,No,Master,Very High,9.507996213603118,2,8.760291195309602,Yes,9,Kinesthetic,Poor,Fail,38.034782502983106
STU9829,18,Male,68.01749791272465,1.107601175079032,2,76.74350494475298,56.36612330941833,5,6,Limited,High School,Very High,6.207676262445925,3,5.955982689740367,Partial,1,Kinesthetic,At Risk,Fail,15.384730661292632
STU9830,21,Male,75.40651312561371,5.229592970767673,7,84.00602675439484,76.23948624695643,4,9,Limited,Bachelor,High,11.668583212048171,3,10.051747191282523,Yes,3,Reading,Average,Pass,53.08440761321617
STU9831,17,Male,42.81438462286903,3.8078639558980765,9,76.21322644683758,97.86950406959208,9,8,No,High School,Medium,6.172207203535839,1,4.43700537376701,Yes,9,Visual,Poor,Fail,26.261476777143876
STU9832,22,Male,64.12556496465982,5.946648234524983,1,35.60383604596981,26.812377452354454,4,6,Yes,High School,Medium,8.521617762742956,2,10.23410566251638,No,8,Visual,At Risk,Fail,10.669289942806454
STU9833,19,Female,55.459715190201116,0.2408223304959236,6,50.489770161726554,49.458619913777476,10,3,No,Master,Low,8.538333861730045,4,6.837305826345973,Yes,2,Reading,At Risk,Fail,16.336507409106357
STU9834,24,Female,41.839035442433946,4.741804397791508,9,95.7944611115905,59.3779042147251,10,3,No,PhD,Medium,10.203894808390409,3,0.5022168016289674,Partial,9,Reading,Poor,Fail,31.243010089880272
STU9835,24,Male,47.53975297669035,4.453825721724461,7,45.63976320592867,53.059535482228156,6,8,Yes,Bachelor,Very High,6.211611438206674,4,5.410691971016658,Partial,1,Auditory,Poor,Fail,25.770167763545192
STU9836,22,Other,48.34204952910265,6.7267866367134825,4,63.0582280701827,56.4622754422722,3,10,No,Master,Low,6.692760127998458,3,9.816160773374191,Partial,4,Visual,At Risk,Fail,7.314408811909205
STU9837,23,Other,50.97245488707827,5.414690380440223,6,54.98495830283176,49.528171177991275,5,5,Limited,Master,Very High,6.763837058319315,1,3.1728862373285245,No,2,Visual,Poor,Fail,32.33711063378565
STU9838,18,Other,88.20265428627528,7.0412828671651,8,36.04091063292233,97.64980913013395,3,9,Yes,Bachelor,High,3.5283596891287123,2,8.551943953779206,No,4,Kinesthetic,Poor,Fail,26.325327128190956
STU9839,20,Male,66.36951198868834,7.098186573140471,7,42.683208229145414,84.25958231690318,1,10,No,PhD,Medium,9.59382411743707,0,5.4126482449665145,Yes,10,Kinesthetic,At Risk,Fail,12.345082890721978
STU9840,17,Female,48.82515953622321,3.2653120071977426,4,50.06669848805801,78.93279294106942,1,10,Yes,High School,Low,9.917817079245896,1,3.724753157237086,No,10,Reading,Poor,Fail,25.046905030256376
STU9841,22,Female,46.017818015673356,1.099473070014505,3,62.432293997995664,52.85610864851601,3,1,Limited,PhD,High,10.385599070995749,0,10.673159600243569,Partial,7,Kinesthetic,Poor,Fail,16.125308797874446
STU9842,23,Other,57.87642752374234,5.042269246577504,2,91.21667899487937,90.52188646801852,10,0,Limited,Bachelor,Low,9.429413330239697,4,5.759249772719093,Yes,2,Kinesthetic,Poor,Fail,31.95485419317639
STU9843,24,Other,87.88093112226713,6.989968787268083,5,66.09313975231143,27.46714297635461,4,5,Yes,High School,Medium,8.33279394460785,4,9.053677834883533,Yes,9,Kinesthetic,Poor,Fail,26.06134309582796
STU9844,22,Female,61.86759087637861,0.5996267535580859,3,75.63334725480098,31.473482100598797,0,0,Yes,Bachelor,High,8.078234089853304,5,5.563070447201689,Partial,4,Auditory,At Risk,Fail,3.7662334608529093
STU9845,23,Other,49.593841617636286,4.463386184677313,10,59.81686061878583,96.32462826248707,2,2,Yes,Master,Very High,8.793314492904717,1,3.659887371311654,Partial,1,Kinesthetic,Poor,Fail,31.010525544880995
STU9846,24,Other,64.2469708927696,0.9199962132785915,3,90.9043646366269,65.35906427380424,4,5,Limited,Bachelor,Low,3.072567200187463,4,11.041933181540655,Partial,4,Visual,Poor,Fail,27.915838976341806
STU9847,21,Female,73.31869343722346,0.21596793404161563,6,76.38350178630655,32.756622053539274,7,4,Limited,Master,High,7.031061479610068,3,1.623306472163824,Partial,7,Kinesthetic,Poor,Fail,36.35639432408537
STU9848,17,Other,41.775051018280834,5.437082831526668,9,36.34411771975704,95.9316566200596,3,8,Limited,High School,High,3.3574165875925646,2,6.967105600242051,Partial,3,Reading,Poor,Fail,37.98836890531514
STU9849,17,Other,77.6585080864104,5.454796894977311,4,63.42508450861526,97.98746198113021,5,5,Limited,Master,High,7.395368659961244,1,2.361902277006962,Partial,4,Reading,Poor,Fail,36.37983804131706
STU9850,19,Male,63.70604518088736,4.805264359970896,0,87.90639431571768,90.51944545561679,3,2,No,Bachelor,Medium,4.3386077997538495,5,1.3849099983080562,Partial,10,Auditory,Poor,Fail,26.080079874194432
STU9851,24,Other,40.583552507871666,6.873782431214377,4,81.35587468658653,39.084628398529524,4,9,Limited,PhD,Medium,3.083986315977144,4,1.1457765621844334,Yes,10,Kinesthetic,Poor,Fail,32.04161960356782
STU9852,22,Male,80.43336393678285,0.6470115183478269,5,93.3717803445931,42.27951887344096,6,3,Yes,Bachelor,Medium,9.574191011195005,5,9.20804809432589,No,3,Reading,Poor,Fail,13.3015407543817
STU9853,17,Female,82.7432581337589,0.8420820935900748,0,45.9367487278642,52.55782820414983,7,4,Yes,Bachelor,Medium,9.340867547406578,4,3.1396092152426616,Partial,9,Auditory,Poor,Fail,34.46935069057217
STU9854,23,Male,77.73038731352096,6.916283503835578,2,98.40205149378298,66.34573806864076,9,3,No,PhD,Medium,6.480255540252411,5,6.829583946233864,No,6,Reading,Poor,Fail,32.129449479827514
STU9855,22,Female,60.51581305590533,4.026213759090105,5,49.9554367508906,99.37451276556098,9,2,No,Master,High,3.5892462892950263,4,5.912214933387071,Yes,6,Visual,Poor,Fail,11.919753577184895
STU9856,24,Male,71.77629124395767,2.184422470705898,6,33.51259143142278,96.49068374662286,7,8,No,Master,High,11.774327733121854,5,10.420927338637911,Partial,8,Visual,Poor,Fail,23.973379113585313
STU9857,23,Male,63.229462368006125,5.905255823882299,6,64.69708390375413,93.69112469581924,10,10,Yes,High School,Very High,4.357432199932108,4,9.189000142759332,Partial,4,Kinesthetic,Poor,Fail,22.168887142284525
STU9858,18,Male,82.03730380958166,7.155229780835216,6,37.72371169335184,27.142103905083665,6,8,No,Bachelor,Medium,7.394882253285739,0,8.33885624895575,Partial,9,Auditory,At Risk,Fail,7.452436576458066
STU9859,16,Other,75.01481117402132,5.5168262896236975,8,77.69176587067707,80.57330761792764,3,4,No,PhD,Low,5.448679822783439,3,10.821599510628399,Yes,3,Reading,Poor,Fail,35.289423799029215
STU9860,17,Other,44.90794682964699,6.3354607734275925,1,93.03893895243871,90.1476689071753,3,0,Yes,PhD,Very High,4.191199070834463,5,7.026365314851589,Partial,7,Auditory,Average,Pass,37.74580927085412
STU9861,17,Other,78.58561349313985,2.25997792156154,2,94.49402902729636,46.66236236310931,1,0,Yes,High School,Very High,7.615064638678395,3,9.751316456496884,Partial,8,Auditory,At Risk,Fail,22.248184981401224
STU9862,19,Other,81.23430486026808,2.3102028752843395,6,72.4926069880523,37.56592273606461,8,6,Limited,PhD,Low,4.763107072975799,4,10.244304177689317,Partial,1,Kinesthetic,Poor,Fail,16.534277949561556
STU9863,21,Other,62.24213083688196,6.912991042837059,5,67.46854095983498,79.8753195109498,5,2,No,Bachelor,Very High,6.247060998299621,0,9.637841407176895,Yes,7,Visual,Poor,Fail,26.473369155239915
STU9864,19,Male,92.54714685758226,4.918902789241723,0,99.57939962436933,27.267020511320545,10,7,Yes,Master,Very High,8.458516400096247,4,4.528235215782888,Yes,2,Visual,Poor,Fail,29.094811393817185
STU9865,24,Other,90.58086129069775,1.8733020133898917,9,70.55980032901232,95.26865617182618,2,5,No,PhD,Very High,6.481531867518958,2,9.66651130786084,Yes,3,Auditory,Poor,Fail,38.925635288764134
STU9866,19,Female,50.50999143398427,4.1932945236976975,6,94.92208266685589,32.48621154050242,2,5,Limited,Master,Medium,7.6750455329192935,5,6.287271088029172,Yes,2,Auditory,Poor,Fail,16.68235699854809
STU9867,21,Male,94.25597850915211,5.486883771777994,1,94.16165353808461,56.603028173616735,10,5,No,PhD,Medium,5.088080199007523,3,4.110417297749798,No,8,Kinesthetic,Poor,Fail,37.47408529684219
STU9868,21,Male,66.45234228970466,1.7483926500063038,3,50.265965709570494,98.6238279733677,10,5,No,PhD,High,9.26403653774761,1,2.447013590132712,Partial,5,Reading,Poor,Fail,21.61121340205007
STU9869,16,Female,83.4249791580576,5.2392512656618875,6,30.962575290426958,99.05761732296084,0,2,Limited,PhD,High,8.710925922204613,5,8.313730431567262,Yes,5,Visual,Poor,Fail,22.993928512860908
STU9870,23,Other,88.84582041803415,0.33715879854214226,3,60.74178854587274,82.07922293564295,1,5,No,High School,Medium,9.236672758935484,2,3.654389632647747,No,10,Reading,At Risk,Fail,12.026651546889969
STU9871,18,Female,70.30674526418139,2.4295329840332895,5,90.29590952779876,87.13507878622511,4,2,Limited,Bachelor,Medium,6.057822451947553,0,3.166773054788016,No,3,Visual,Poor,Fail,23.817022163754835
STU9872,21,Male,63.946116362248944,5.391774493808918,10,88.52939519590632,97.37365937532003,8,4,Limited,High School,Very High,11.46431955070569,1,7.100145528888712,No,10,Auditory,Average,Pass,48.41477034261699
STU9873,18,Male,94.9270821169059,1.1947925239192125,8,72.25684312732079,94.19436075314954,2,0,Limited,PhD,Low,8.616318855121126,2,3.0790708285903174,No,4,Auditory,Poor,Fail,21.75562694617104
STU9874,17,Male,53.85121317612539,1.7775922451399913,4,40.96608870155992,69.76869058270782,6,1,No,Bachelor,Very High,4.14501170573444,4,3.825931468500756,Partial,9,Visual,At Risk,Fail,9.372383286237051
STU9875,20,Female,55.41820466314867,7.032746322867115,2,37.53113997509183,78.7693584742984,5,1,No,PhD,Low,11.77562854648195,4,8.437008698251926,Yes,6,Kinesthetic,Average,Pass,46.97791649828593
STU9876,16,Other,61.69721884080623,5.394568795452868,5,96.8277388645029,67.50212431588223,10,8,Yes,PhD,High,8.120096779775444,3,8.073409262348822,Partial,9,Kinesthetic,Poor,Fail,28.218302440817798
STU9877,24,Male,91.56794667823394,3.9913496820533902,3,59.497837738968,60.51962191772595,2,4,No,Master,Low,9.285729370632712,1,11.153877884166072,No,4,Auditory,Poor,Fail,24.572170552421575
STU9878,22,Other,96.32729585278456,1.6871471370196183,8,75.37127117136198,90.46632132231578,10,0,No,High School,High,6.350088314744201,1,9.588288257057528,No,10,Kinesthetic,Poor,Fail,33.171556557252856
STU9879,18,Male,53.20406288529171,2.7312772526580646,1,93.41050904687553,79.04200897096159,3,1,Limited,Master,Very High,6.980508664520817,0,4.100086126352048,Partial,5,Reading,At Risk,Fail,8.04523404177776
STU9880,19,Other,91.83220885787472,4.594643986298873,9,90.89252234244141,88.78529362944248,10,5,Limited,PhD,Low,9.592305952360007,5,5.569768418768401,No,10,Kinesthetic,Poor,Fail,38.03082590293756
STU9881,21,Female,55.49217756811416,1.2425007512373476,4,69.68322274914689,27.672877072432822,10,5,No,Bachelor,Medium,10.788087798044792,3,6.8080175779093395,Partial,9,Visual,Poor,Fail,22.184380501037232
STU9882,18,Male,98.23847480499327,3.8539526391855112,8,64.15336264009392,66.11881340995852,4,1,No,Master,Very High,11.644232809055476,4,4.778784465823449,No,2,Visual,Poor,Fail,24.061484462840177
STU9883,22,Male,75.84447351889494,3.271795153104179,9,81.46814491795126,46.36134626785989,1,2,No,Master,Low,11.909882866728198,1,11.818776555751919,Yes,7,Auditory,At Risk,Fail,1.772108230134366
STU9884,21,Male,40.42518804684294,3.813498731420946,6,54.47519846940776,61.07151826448928,7,3,Yes,High School,High,8.357238790688726,5,0.40441635861240677,Yes,6,Visual,Poor,Fail,24.903245456071755
STU9885,24,Female,42.047794244270676,0.8444865702423954,4,73.77734410878017,69.03723557092397,6,9,Yes,Master,Very High,3.7870523049758766,1,7.749875066237946,No,3,Auditory,At Risk,Fail,25.654449241324112
STU9886,20,Female,48.849071848282506,0.8519766963602287,7,31.620670352674896,87.66067777058275,8,0,Limited,Bachelor,Low,8.20590380969992,3,7.387699815550725,Yes,5,Reading,At Risk,Fail,0.0
STU9887,19,Other,51.2543894691254,7.71288762197057,1,87.70187925254045,22.550217964689203,7,9,No,Bachelor,High,4.839783211772861,1,11.1905598842005,No,9,Visual,Poor,Fail,42.226010589851725
STU9888,18,Female,86.0571473695958,7.834941869798149,3,99.86225926537134,33.11866981452766,6,10,Limited,PhD,High,8.83504844745097,1,10.817863899014906,Yes,6,Kinesthetic,Poor,Fail,40.27775570983387
STU9889,16,Male,53.36595258501699,3.409317263294546,5,96.82945446512132,93.71565930242527,8,1,Yes,PhD,High,6.021045553077657,2,11.02463755847026,Partial,7,Auditory,At Risk,Fail,21.171559753668227
STU9890,18,Other,98.14849720299159,6.311963629206699,6,55.19263883764702,97.38165679386032,9,6,Yes,Master,High,7.699257891045114,1,11.871100563833412,No,1,Auditory,Poor,Fail,33.51996187684596
STU9891,18,Female,78.1667234321763,5.246331415384615,10,67.17708974309144,24.433814647795806,4,5,Yes,High School,Medium,8.94843249834346,0,3.927855368291107,No,1,Reading,Poor,Fail,32.703993101179286
STU9892,22,Other,81.55105055521106,0.9353348369471117,7,46.53518741866123,46.54300343335108,2,4,Limited,Bachelor,Low,11.174831457441574,3,5.874337451715931,Yes,6,Kinesthetic,Poor,Fail,32.05978037973693
STU9893,22,Other,53.06899115711245,2.3734292586775823,3,51.209118374075715,20.77839790137924,5,7,Yes,High School,Very High,10.1345740402244,3,2.2462929634497426,No,1,Auditory,Poor,Fail,25.47802272939001
STU9894,16,Other,93.56237884570508,2.5092112691561637,8,62.01422711568409,80.59584105557899,8,2,No,Bachelor,Low,3.190217445591827,0,9.773821924599636,No,2,Auditory,At Risk,Fail,3.3225786261155417
STU9895,18,Male,80.06887436919588,4.766195478873791,6,82.29566347974963,74.55521441927871,5,10,Limited,Master,Low,4.3770387735643785,2,6.879377308597107,No,1,Kinesthetic,Average,Pass,60.241550367291694
STU9896,23,Male,91.86433746051183,4.63981369851576,1,31.251767358718894,65.1844092318907,2,7,Yes,Bachelor,Medium,10.81872345515196,5,8.270583133795334,Partial,10,Reading,At Risk,Fail,24.091449403798208
STU9897,24,Female,97.38886583387361,7.3880695496220445,8,57.56418912905904,75.3328938604452,1,4,Limited,PhD,Low,9.689013218631167,5,0.7395282322979493,Partial,4,Visual,Poor,Fail,32.36872694097568
STU9898,22,Male,47.53845862657579,6.3202905118101915,6,68.95478428263789,63.023297004625604,4,10,Limited,PhD,Medium,4.330976079729116,2,0.7061008234018362,Partial,9,Reading,Poor,Fail,20.99546431997258
STU9899,22,Other,45.795233816136744,6.854781316823789,4,45.062812953075124,39.10729404643726,7,8,Limited,High School,High,8.30027111921982,4,0.898700271994815,No,4,Kinesthetic,Average,Pass,42.14428759782355
STU9900,23,Other,88.20446959537814,7.129828908888075,2,35.49350886672279,80.34669879643911,7,8,Yes,Master,Very High,8.28831790444523,1,8.570085131745673,No,3,Visual,Poor,Fail,37.52306517799407
STU9901,21,Male,91.96756354565022,6.410213380439843,8,67.77017015228299,82.66222168519523,0,6,Yes,PhD,Very High,9.974298119172362,0,4.4176313542230385,Partial,6,Reading,Poor,Fail,31.023378379945793
STU9902,18,Other,75.02568525267914,2.6630500884568615,6,74.64669891400457,88.33615144586132,2,2,No,High School,Very High,10.320738483909041,3,8.968041373168207,Partial,1,Kinesthetic,Average,Pass,34.923133552209805
STU9903,16,Male,61.96003286503124,1.7201037706760003,2,74.87016032635115,96.32613427694048,10,3,No,High School,High,9.065873343152978,5,6.216108159148439,No,1,Reading,Poor,Fail,38.9406516777888
STU9904,22,Other,79.15777816451342,4.574138704168376,4,54.96090695249149,79.80332893924361,10,5,No,Bachelor,Medium,9.419001296530544,2,2.301927246461514,Yes,2,Visual,Average,Pass,46.35642863167801
STU9905,16,Female,58.33984435554744,5.51654653162655,2,46.61532571573471,24.363983322661813,4,0,No,High School,Medium,9.00021644409155,0,1.3741389025458166,Yes,2,Visual,At Risk,Fail,13.251778125912159
STU9906,16,Female,54.30314152920809,3.0925437517053265,2,45.42705073111303,21.667085723719943,0,1,No,Master,Medium,4.358897586322274,4,11.127566472789557,Partial,6,Visual,At Risk,Fail,0.0
STU9907,24,Male,69.28871257163593,6.786709199716082,6,32.83667580401146,79.18965365636198,5,5,Limited,Master,Medium,9.161078229016308,4,7.895577742787718,No,9,Reading,Poor,Fail,31.631817700505376
STU9908,22,Male,52.96922965638278,7.684532742543867,8,42.927834637548024,24.484077194176894,3,8,No,High School,Low,7.240118570627402,1,7.25709273496781,No,2,Reading,Poor,Fail,23.427804710258446
STU9909,19,Male,69.02221649891038,4.555165809098816,4,87.3024288976249,45.275567863698136,8,3,Yes,Master,Low,11.800186322718897,2,7.353150255463433,Partial,5,Kinesthetic,Poor,Fail,26.496981158765312
STU9910,21,Male,97.39639032781432,3.6527364977297463,10,30.213588603275355,30.892791001917345,1,2,Limited,Master,High,9.37955851021815,4,4.324099657379939,Yes,7,Auditory,At Risk,Fail,17.50805897953645
STU9911,16,Male,90.38704213704344,6.7430969355401436,3,33.07220217901306,97.51199235217307,9,7,No,Master,High,6.367190296720248,1,1.2280770800770897,No,6,Auditory,Poor,Fail,34.279622840137776
STU9912,22,Other,96.49785517000134,0.19415637591509327,3,38.8913258195347,45.31153242923331,4,6,No,PhD,Medium,11.190465954433206,2,10.537988342904068,Partial,8,Auditory,At Risk,Fail,24.908766462806486
STU9913,21,Female,88.3797384908415,1.0321009266739845,2,59.4168407873028,24.411752653625722,4,1,Limited,Bachelor,Very High,5.073416539739977,4,11.075303454828815,Partial,3,Visual,At Risk,Fail,3.624848786904411
STU9914,19,Other,61.285056156776605,6.765261272050142,7,53.36164840553189,95.96860340127064,5,9,Limited,Master,Low,7.206822489206181,3,5.609060416725797,No,5,Reading,Poor,Fail,28.881786448399232
STU9915,22,Female,88.72271431309355,5.85622868518394,9,42.4485100638135,68.69955028805343,4,3,Limited,Master,Medium,3.572645045498742,3,5.09772282607117,Yes,9,Auditory,Average,Pass,42.337597119577204
STU9916,18,Other,95.37494461319284,3.3290935856346078,0,37.76646318748307,22.888725499917904,9,9,Limited,Master,Medium,8.658409793971199,0,2.645647949580095,No,1,Visual,Poor,Fail,44.254555871571085
STU9917,16,Other,96.82214727022327,7.11081486179524,2,95.72037758578442,86.66888319091204,9,5,No,Master,High,8.026906863762893,3,0.10102313250155781,Yes,7,Visual,Poor,Fail,22.574684951699584
STU9918,19,Other,80.99187104109981,2.811666301163097,1,93.78751549050929,32.20229624467251,8,10,Limited,High School,Low,7.540167868366854,3,8.413971714171304,Partial,9,Reading,Poor,Fail,24.41964268062822
STU9919,18,Male,52.68199862890679,5.070762862935339,10,84.03290258703962,84.19490185289915,0,1,Limited,PhD,High,4.859940847023927,5,6.005048237487128,Yes,6,Kinesthetic,Average,Pass,34.1596158781934
STU9920,16,Female,42.38374920188145,5.074675762607328,10,47.641538230691744,68.22013969653254,7,5,No,Master,Medium,7.449622541934287,2,11.40237281361905,Yes,5,Auditory,Poor,Fail,43.26562441500041
STU9921,17,Male,48.83201368960935,1.4746551409138897,6,52.65886224120514,34.16921717091452,5,10,Limited,Master,High,7.13257088053497,1,0.5300964028792423,Partial,7,Reading,At Risk,Fail,5.92183384174542
STU9922,20,Male,97.93281507363673,2.278813889312464,5,76.6091477784484,80.2078442202476,10,8,Yes,High School,High,3.1965876897040504,3,4.044460492044528,Partial,1,Visual,Poor,Fail,15.71351896181948
STU9923,23,Other,67.72580945156616,7.328055381568686,0,50.41892265683984,56.360398048289056,8,3,No,High School,High,4.461376215880886,2,11.820907391524129,Partial,4,Kinesthetic,At Risk,Fail,11.477790684721938
STU9924,16,Female,91.29916088992346,1.4673188303473363,2,67.14359692591492,71.04807518048928,9,10,No,Master,Very High,11.117029474161122,5,7.4516698690487395,No,1,Auditory,Poor,Fail,37.51882558327305
STU9925,19,Female,67.90264921349747,1.388596974780996,10,75.58986910750893,89.56113322519403,6,9,Limited,Master,Low,10.100520075335954,3,4.218777849991188,Yes,1,Reading,Poor,Fail,34.46509317050102
